Year,Sex,Name,Count
1991,Boy,Etienne,353
1991,Boy,Eugene,41
1991,Boy,Evan,735
1991,Boy,Evander,5
1991,Boy,Evans,14
1991,Boy,Evens,7
1991,Boy,Everett,33
1991,Boy,Everton,5
1991,Boy,Ewan,5
1991,Boy,Ewen,6
1991,Boy,Ezekiel,8
1991,Boy,Ezra,15
1991,Boy,Fabian,26
1991,Boy,Fabien,22
1991,Boy,Fabio,37
1991,Boy,Fabrice,18
1991,Boy,Fabrizio,5
1991,Boy,Fadi,13
1991,Boy,Fahad,7
1991,Boy,Faheem,5
1991,Boy,Fahim,5
1991,Boy,Faisal,8
1991,Boy,Fares,8
1991,Boy,Farhad,7
1991,Boy,Farhan,9
1991,Boy,Farlane,5
1991,Boy,Faron,7
1991,Boy,Felice,6
1991,Boy,Felipe,9
1991,Boy,Felix,294
1991,Boy,Felix-Antoine,37
1991,Boy,Fernando,14
1991,Boy,Filip,13
1991,Boy,Filipe,9
1991,Boy,Filippo,8
1991,Boy,Flavio,5
1991,Boy,Florent,8
1991,Boy,Florian,6
1991,Boy,Floyd,14
1991,Boy,Forrest,12
1991,Boy,Foster,6
1991,Boy,Fouad,10
1991,Boy,Francesco,68
1991,Boy,Francis,1074
1991,Boy,Francisco,16
1991,Boy,Franco,21
1991,Boy,Francois,466
1991,Boy,Francois-Xavier,29
1991,Boy,Frank,131
1991,Boy,Frankie,11
1991,Boy,Franklin,31
1991,Boy,Franky,15
1991,Boy,Frantz,9
1991,Boy,Franz,7
1991,Boy,Fraser,61
1991,Boy,Frazer,8
1991,Boy,Fred,13
1991,Boy,Freddy,7
1991,Boy,Frederic,477
1991,Boy,Frederick,228
1991,Boy,Frederik,95
1991,Boy,Frederique,16
1991,Boy,Fredrick,10
1991,Boy,Freitas,5
1991,Boy,Gabriel,1103
1991,Boy,Gabriele,5
1991,Boy,Gabryel,5
1991,Boy,Gaby,6
1991,Boy,Gael,5
1991,Boy,Gaetan,13
1991,Boy,Gaetano,7
1991,Boy,Gagandeep,10
1991,Boy,Gage,52
1991,Boy,Galen,16
1991,Boy,Gareth,27
1991,Boy,Garett,21
1991,Boy,Garnet,15
1991,Boy,Garret,54
1991,Boy,Garrett,235
1991,Boy,Garrick,12
1991,Boy,Garrison,5
1991,Boy,Garry,31
1991,Boy,Garth,25
1991,Boy,Gary,126
1991,Boy,Gaston,7
1991,Boy,Gatlin,6
1991,Boy,Gaurav,7
1991,Boy,Gavin,104
1991,Boy,Gene,8
1991,Boy,Genevieve,5
1991,Boy,Geoffery,5
1991,Boy,Geoffrey,211
1991,Boy,Geoffroy,8
1991,Boy,Geordie,11
1991,Boy,George,283
1991,Boy,Georges,21
1991,Boy,Georgios,5
1991,Boy,Gerald,99
1991,Boy,Gerard,29
1991,Boy,Geremy,5
1991,Boy,Gerrit,11
1991,Boy,Gerry,25
1991,Boy,Ghislain,13
1991,Boy,Ghyslain,5
1991,Boy,Giacomo,11
1991,Boy,Gian,8
1991,Boy,Giancarlo,30
1991,Boy,Gianfranco,7
1991,Boy,Gianluca,22
1991,Boy,Gianni,9
1991,Boy,Gideon,17
1991,Boy,Gilbert,38
1991,Boy,Giles,6
1991,Boy,Gilles,19
1991,Boy,Gino,20
1991,Boy,Giordano,5
1991,Boy,Giorgio,5
1991,Boy,Giovanni,40
1991,Boy,Giuliano,10
1991,Boy,Giuseppe,49
1991,Boy,Glen,64
1991,Boy,Glenn,59
1991,Boy,Gordon,180
1991,Boy,Grady,11
1991,Boy,Graeme,110
1991,Boy,Graham,242
1991,Boy,Grant,178
1991,Boy,Graydon,15
1991,Boy,Grayson,20
1991,Boy,Greg,19
1991,Boy,Gregg,8
1991,Boy,Greggory,8
1991,Boy,Gregoire,7
1991,Boy,Gregor,5
1991,Boy,Gregory,690
1991,Boy,Griffin,19
1991,Boy,Groot,6
1991,Boy,Guillaume,782
1991,Boy,Guled,8
1991,Boy,Gunnar,5
1991,Boy,Gurbir,10
1991,Boy,Gurdeep,8
1991,Boy,Gurinder,9
1991,Boy,Gurjeet,5
1991,Boy,Gurjit,9
1991,Boy,Gurjot,6
1991,Boy,Gurpaul,5
1991,Boy,Gurpreet,25
1991,Boy,Gurvinder,7
1991,Boy,Gurvir,5
1991,Boy,Gustavo,10
1991,Boy,Guy,51
1991,Boy,Guyaume,5
1991,Boy,Guyllaume,6
1991,Boy,Hadi,8
1991,Boy,Hailey,5
1991,Boy,Hakim,8
1991,Boy,Hamid,6
1991,Boy,Hamish,8
1991,Boy,Hamza,18
1991,Boy,Hani,6
1991,Boy,Hank,5
1991,Boy,Hans,32
1991,Boy,Hardeep,13
1991,Boy,Hardy,5
1991,Boy,Harinder,5
1991,Boy,Haris,5
1991,Boy,Harjot,7
1991,Boy,Harlan,10
1991,Boy,Harlen,5
1991,Boy,Harley,57
1991,Boy,Harman,13
1991,Boy,Harminder,5
1991,Boy,Harold,25
1991,Boy,Harpreet,18
1991,Boy,Harris,11
1991,Boy,Harrison,87
1991,Boy,Harry,46
1991,Boy,Harsimran,7
1991,Boy,Harvey,13
1991,Boy,Hasan,9
1991,Boy,Hassan,37
1991,Boy,Hayden,78
1991,Boy,Hector,10
1991,Boy,Hendrik,5
1991,Boy,Henri,19
1991,Boy,Henrik,8
1991,Boy,Henry,126
1991,Boy,Herbert,11
1991,Boy,Herman,22
1991,Boy,Hicham,5
1991,Boy,Hoang,15
1991,Boy,Holden,6
1991,Boy,Hong,7
1991,Boy,Horace,7
1991,Boy,Houston,10
1991,Boy,Howard,24
1991,Boy,Hubert,35
1991,Boy,Hudson,5
1991,Boy,Hugh,35
1991,Boy,Hugo,285
1991,Boy,Hugues,19
1991,Boy,Hung,7
1991,Boy,Hunter,32
1991,Boy,Hussain,5
1991,Boy,Hussein,24
1991,Boy,Huu,5
1991,Boy,Huy,9
1991,Boy,Iain,44
1991,Boy,Ian,574
1991,Boy,Iannick,8
1991,Boy,Ibrahim,29
1991,Boy,Idris,8
1991,Boy,Igor,10
1991,Boy,Imad,7
1991,Boy,Imran,21
1991,Boy,Inder,5
1991,Boy,Inderpreet,6
1991,Boy,Intyre,7
1991,Boy,Ioan,6
1991,Boy,Ira,9
1991,Boy,Irvin,7
